"numero_zona","sigla_uf","endereco","cep","bairro","nome_municipio","sigla_uf"
"098","13-0098","RUA MARIA APARECIDA MARTINS PRADO, 8","35180056","VILA DOS TÉCNICOS","TIMÓTEO","MG"
"321","13-0321","RUA MARIO ALEXANDRINO DA ROCHA , 71","33900450","SAO JANUARIO (JUSTINOPOLIS)","RIBEIRÃO DAS NEVES","MG"
"194","13-0194","RUA MARQUÊS DE SAPUCAÍ, 29","34000261","CENTRO","NOVA LIMA","MG"
"172","13-0172","RUA MIGUEL ALVES DINIZ , 406, LOJA 01","35670000","CENTRO - MATEUS LEME","MATEUS LEME","MG"
"328","13-0328","RUA MINISTRO GABRIEL PASSOS, 255","36307330","CENTRO","SÃO JOÃO DEL REI","MG"
"012","13-0012","RUA MONSENHOR BICALHO, S/N","35950000","CENTRO","ALVINÓPOLIS","MG"
"015","13-0015","RUA MONTES CLAROS, 268","39600000","SANTA TEREZA","ARAÇUAÍ","MG"
"233","13-0233","RUA MORAES DE CARVALHO, 474","35230000","CENTRO","RESPLENDOR","MG"
"287","13-0287","RUA NAGIB MILEIB, 265","35557000","SÃO LUIZ","CARMO DO CAJURU","MG"
"165","13-0165","RUA NICOLAS MAZZINGHY, 10A E 10B","39690000","CENTRO","MALACACHETA","MG"
"274","13-0274","RUA OLEGARIO MACIEL, 06","38480000","CENTRO","TUPACIGUARA","MG"
"166","13-0166","RUA OLEGÁRIO MACIEL,1375","39460000","CENTRO","MANGA","MG"
"330","13-0330","RUA OLEGÁRIO MACIEL, 203 - SALAS 804/805","38700122","CENTRO","PATOS DE MINAS","MG"
"013","13-0013","RUA OTÁVIO TEIXEIRA BARBOSA, 51 - CENTRO","37795000","CENTRO","ANDRADAS","MG"
"220","13-0220","RUA PADRE ABEL, 419","37925000","CENTRO","PIUMHI","MG"
"132","13-0132","RUA PADRE ÂNGELO, 38","35900491","PARÁ","ITABIRA","MG"
"022","13-0022","RUA PADRE CRUZ, ESQUINA COM RUA WALDIR SOEIRO HENRICH, N. 169","35970000","VIÚVA","BARÃO DE COCAIS","MG"
"161","13-0161","RUA PADRE JÚLIO, 45","36700000","CENTRO","LEOPOLDINA","MG"
"038","13-0038","RUA PADRE PEDRO PINTO, 5020","31660000","MANTIQUEIRA (VENDA NOVA)","BELO HORIZONTE","MG"
"334","13-0334","RUA PADRE PEDRO PINTO, 5020","31660000","MANTIQUEIRA (VENDA NOVA)","BELO HORIZONTE","MG"
"187","13-0187","RUA PAULO PACHECO DE MEDEIROS, 63","36880082","CENTRO","MURIAÉ","MG"
"272","13-0272","RUA PEDRO BONESIO, 371","37410000","CENTRO","TRÊS CORAÇÕES","MG"
"097","13-0097","RUA PEDRO NOLASCO, 506","35170300","CENTRO","CORONEL FABRICIANO","MG"
"102","13-0102","RUA PERNAMBUCO, 299","35500008","CENTRO","DIVINÓPOLIS","MG"
"103","13-0103","RUA PERNAMBUCO, 299","35500008","CENTRO","DIVINÓPOLIS","MG"
"144","13-0144","RUA PREFEITO ANTÔNIO QUARESMA, 583","39930000","CENTRO","JACINTO","MG"
"076","13-0076","RUA PREFEITO JOÃO LUIZ DE CARVALHO, 641","38840000","ROSARIO","CARMO DO PARANAÍBA","MG"
"133","13-0133","RUA PRESIDENTE KENNEDY, 40","35450000","CENTRO","ITABIRITO","MG"
"070","13-0070","RUA PRESIDENTE VARGAS, 252","36820000","CENTRO","DIVINO","MG"
"068","13-0068","RUA PROFESSOR LUDGERO BAÊTA NEVES, 104","36280000","GARÇAS II","CARANDAÍ","MG"
"280","13-0280","RUA PROFESSOR OLÍMPIO GONZAGA, 220","38610000","CENTRO","UNAÍ","MG"
"108","13-0108","RUA QUINTILIANO JOSÉ DA SILVA, 55","35740000","CENTRO","ESMERALDAS","MG"
"064","13-0064","RUA QUINTINO BOCAIÚVA, 63","37270000","CENTRO","CAMPO BELO","MG"
"240","13-0240","RUA RAMALHO PINTO, 37","36130000","CENTRO","RIO PRETO","MG"
"319","13-0319","RUA SANTA CRUZ, 402","32600240","CENTRO","BETIM","MG"
"316","13-0316","RUA SANTA CRUZ, 402 LOJA 12","32600240","CENTRO","BETIM","MG"
"273","13-0273","RUA SANTANA, N. 04","37190000","CENTRO","TRÊS PONTAS","MG"
"177","13-0177","RUA SANTANA, N. 219","39650000","BAIRRO CENTRO","MINAS NOVAS","MG"
"286","13-0286","RUA SÃO CRISTÓVÃO, 147","33805270","TÂNIA","RIBEIRÃO DAS NEVES","MG"
"101","13-0101","RUA SÃO FRANCISCO, 219","39100000","CENTRO","DIAMANTINA","MG"
"329","13-0329","RUA SÃO JOSE, 625","38650000","CENTRO","BONFINÓPOLIS DE MINAS","MG"
"222","13-0222","RUA SÃO  PAULO, 653","37701012","CENTRO","POÇOS DE CALDAS","MG"
"120","13-0120","RUA SARGENTO COELHO, N. 145","39570000","CENTRO","GRÃO MOGOL","MG"
"252","13-0252","RUA SILVA JARDIM, 436, CENTRO","39300000","CENTRO","SÃO FRANCISCO","MG"
"243","13-0243","RUA SILVA JARDIM, N 04","38190000","CENTRO","SACRAMENTO","MG"
"114","13-0114","RUA SILVIANO BRANDÃO 156 - CENTRO","35570000","CENTRO","FORMIGA","MG"
"112","13-0112","RUA TIRADENTES, 175","37640000","CENTRO","EXTREMA","MG"
"254","13-0254","RUA TIRADENTES, 185","38800000","CENTRO","SÃO GOTARDO","MG"
"127","13-0127","RUA TIRADENTES, 235","37990000","CENTRO","IBIRACI","MG"
"181","13-0181","RUA TITO FULGÊNCIO, 199","38500000","CENTRO","MONTE CARMELO","MG"
"063","13-0063","RUA TRINTA 281","38270000","CENTRO","CAMPINA VERDE","MG"
"338","13-0338","RUA TUPINAMBÁS, 44","35473000","CENTRO","BELO VALE","MG"
"018","13-0018","RUA VEREADOR JOÃO VELOSO, 115","35588000","CENTRO","ARCOS","MG"
"045","13-0045","RUA VIGARIO NICOLAU, 247","35600000","CENTRO","BOM DESPACHO","MG"
"163","13-0163","RUA VIGÁRIO PARREIRAS, 1090","35595000","CENTRO","LUZ","MG"
"061","13-0061","RUA VITAL BRASIL, 50","37400000","CENTRO","CAMPANHA","MG"
"100","13-0100","RUA XAVIER ROLIM, 100","35790000","CENTRO","CURVELO","MG"
"284","13-0284","RUA ZENON DRUMOND, 26","36520000","CENTRO","VISCONDE DO RIO BRANCO","MG"
"159","13-0159","TRAV. DR. PEDRO MAGALHÃES CARNEIRO, 161","37480000","CENTRO","LAMBARI","MG"
"148","13-0148","TRAVESSA SÃO VICENTE DE PAULO, 50","39480000","CENTRO","JANUÁRIA","MG"
